,name,market_pairs,circulating,max supply,MC,MC_dominance,sixty_days_change,SC
2334,Collective,3,0.26191844206453,1,0.18187788660088072,0.0,-7.23080384,False
2335,MU DANK,1,24.59280712,1,0.1819596073807863,0.0,-52.74963996,False
2336,NestEGG Coin,3,42.342655169248324,1,0.17965355409900394,0.0,-10.12818174,False
2337,TrueDeck,3,30.717515544041,0,0.17889793253629363,0.0,-32.49176806,False
2338,Chi Gastoken,3,0.853394,1,0.178599141149218,0.0,-8.50716786,False
2339,Lition,5,35.54202867,0,0.17851222200815461,0.0,-40.83364292,False
2340,Cubiex,2,71.852557,0,0.17531056853807817,0.0,-22.73081799,False
2341,TRAXIA,1,328.32071377999995,0,0.17505313185208257,0.0,-9.09193892,False
2342,DINGO TOKEN,2,183407716.19317198,1,0.17394154167990333,0.0,20.04274728,False
2343,GoldFund,2,154.093551495431,1,0.1730270996533484,0.0,102.18346612,False
2344,LUXCoin,1,12.646216939899581,1,0.17155243041930715,0.0,-83.70957692,False
2345,DMScript,5,100.0,1,0.1715567699927997,0.0,-48.03658569,False
2346,OptiToken,1,34.132928,0,0.17039078615876233,0.0,37.06936985,False
2347,UBU Finance,3,10.38924844323375,1,0.17046227268022449,0.0,-12.34465953,False
2348,PluraCoin,3,856.302876998736,1,0.16957385780029602,0.0,-7.09264677,False
2349,SORA Validator Token,3,0.4065902655581,0,0.16981993339126247,0.0,-50.45228881,False
2350,Zetacoin,1,175.00209187499894,0,0.16957094945797618,0.0,-56.38215601,False
2351,Synergy,1,4.897671655004,0,0.16847141793510395,0.0,-58.70844102,False
2352,Decentrahub Coin,1,1.7710624477677899,1,0.16817760453423072,0.0,-4.97253202,False
2353,Fireball,1,0.01967972846324,1,0.16560947643060328,0.0,19.34753742,False
2354,WABnetwork,3,16994.541755,0,0.16478016087808595,0.0,74.58681339,False
2355,Crypto Sports,2,2.73752616933,1,0.16438161385938757,0.0,-59.35292507,False
2356,Matryx,3,23.2243031,0,0.1643371175507819,0.0,-72.30182741,False
2357,ModiHost,1,1.246664,1,0.1639196722936453,0.0,-15.73295282,False
2358,FSBT API Token,1,3.5095351013134097,0,0.16356277384431822,0.0,127.81930078,False
2359,Eureka Coin,1,66.5257489,0,0.16115285085279893,0.0,-73.47152193,False
2360,Taklimakan Network,2,45.94218,0,0.1609659778060339,0.0,393.67282963,False
2361,Connectome,5,1.210675,1,0.16051531174149936,0.0,13.76840939,False
2362,MidasProtocol,2,195.54052147584775,0,0.16000592242771444,0.0,-37.94442826,False
2363,AllSafe,4,9.145370019402,1,0.1577959622062371,0.0,-48.59502186,False
2364,SuperCoin,1,54.08505031304299,0,0.157219606373353,0.0,161.81037097,False
2365,Global Crypto Alliance,1,78.91854543000001,0,0.15686584633685444,0.0,297.66996383,False
2366,Yap Stone,2,150.0,0,0.15632759694910195,0.0,-46.41361951,False
2367,Rope,1,0.028,0,0.15631042944171186,0.0,-41.45329972,False
2368,Ormeus Ecosystem,2,2230.4531362899997,0,0.15618537497032883,0.0,-65.01225495,False
2369,HeartBout,3,53.495266947192334,0,0.15550516757588673,0.0,4.72414839,False
2370,ImageCoin,4,11.88805961532603,1,0.15683903691389944,0.0,-10.12486128,False
2371,Evil Coin,1,21.020382785836997,0,0.1527601568399354,0.0,-34.54740726,False
2372,Graft,3,591.481833324892,1,0.14943606648189886,0.0,-54.82414884,False
2373,SHIELD,1,512.973375234463,1,0.14911601573378083,0.0,4.72414839,False
2374,TrustDAO,1,18.123678617899998,1,0.14894468030625765,0.0,23.30718197,False
2375,Akroma,1,19.177485,0,0.14865853566960333,0.0,249.08049463,False
2376,LHT,6,50.0,0,0.14769832750599352,0.0,-9.11707698,False
2377,Secure Pad,1,0.08390601341411,1,0.14713468593718013,0.0,-69.24307211,False
2378,AI Doctor,2,777.777776174,0,0.14598880019791718,0.0,-75.0513398,False
2379,GoNetwork,1,71.99461980584799,0,0.1458954650171167,0.0,-80.97568092,False
2380,Insight Protocol,4,183.28566344200038,0,0.14478656356683667,0.0,1.19333196,False
2381,Webflix Token,1,14314.9844931707,0,0.14339909105736848,0.0,45.27303515,False
2382,NFX Coin,1,98.51287170444357,1,0.1431833272081302,0.0,-12.72987634,False
2383,Bridge Protocol,3,224.08825922,0,0.14290118051968062,0.0,-10.2382882,False
2384,Devery,2,62.917107,0,0.1422633525258512,0.0,-29.53104355,False
2385,GCN Coin,1,172076.80999999898,0,0.1421715474685463,0.0,11.77009389,False
2386,ICE ROCK MINING,1,15.724272,0,0.14080361262229377,0.0,-47.18685376,False
2387,Universal Currency,1,15.949109632831,1,0.1391792259033919,0.0,-12.70659331,False
2388,Cheesecoin,3,408.869908,1,0.11884891781319892,0.0,-47.64026279,False
2389,BitWhite,2,36.325371318384995,0,0.13822020053162115,0.0,14.89414026,False
2390,Baguette Token,2,11.60999784236199,1,0.13787393651911697,0.0,100.44136218,False
2391,Herbalist Token,4,9499.999999,0,0.13727383921520694,0.0,131.70147688,False
2392,Fivebalance,1,1092.4810257322183,1,0.13634099954134063,0.0,20.0682448,False
2393,Gentarium,1,5.9455367253975195,0,0.13538393726507236,0.0,-17.96608376,False
2394,Beetle Coin,4,276.7092404584272,0,0.1340608221463801,0.0,-2.03436621,False
2395,Nasdacoin,4,26.63290116901228,1,0.1338956583390418,0.0,12.23841356,False
2396,Fantasy Sports,2,5.5350305727340805,0,0.13374451145326555,0.0,-53.96719478,False
2397,Opal,1,15.156364330654998,0,0.13217391610033083,0.0,-41.81991756,False
2398,CUE Protocol,1,0.007617,1,0.1310546045987521,0.0,-63.84204733,False
2399,Arata,2,1.0,1,0.13067411536568918,0.0,-94.79122957,False
2400,Island Coin,1,290415450.28238654,0,0.13054240182966279,0.0,62.01198848,False
2401,Matrexcoin,1,22.17644,0,0.12901450607792117,0.0,-25.17707998,False
2402,GoldBlocks,1,15.563873357595,0,0.12818724856803232,0.0,-17.57821655,False
2403,PRIA,1,0.069356,1,0.1258537160197809,0.0,-28.03453485,False
2404,Swarm City,2,8.53607288358716,0,0.12573238310143223,0.0,-77.9406044,False
2405,BackPacker Coin,1,5.7657325,0,0.12570287753148046,0.0,-57.31352647,False
2406,Arbidex,3,23.561170768537142,0,0.12558410799443143,0.0,-71.34832824,False
2407,Bata,2,5.052601134197,1,0.124925374355982,0.0,-11.84230215,False
2408,1MillionNFTs,3,0.12,1,0.12475849217606219,0.0,-24.17914251,False
2409,BitCash,6,22.198153441419002,0,0.1247020081082078,0.0,-39.16336986,False
2410,BidiPass,3,386.631336787443,0,0.12428995114705635,0.0,-22.72695375,False
2411,Defis,2,134.55858,1,0.1241636136947965,0.0,42.34815729,False
2412,Transcodium,5,85.84261565395958,0,0.12366833170198549,0.0,-17.07664876,False
2413,DEJAVE,1,0.002635,1,0.12304494644277779,0.0,-66.78870291,False
2414,ITO Utility Token,1,92.217603,0,0.12275950365053578,0.0,16.42981314,False
2415,Opus,1,140.08054889750878,1,0.12224069436153556,0.0,-37.14874718,False
2416,Italian Lira,1,24999.999997800933,0,0.1211206589893459,0.0,-12.76431197,False
2417,MyBit,4,157.18702713015483,0,0.1198579027882913,0.0,-59.60074308,False
2418,Castweet,3,1.79395200000001,0,0.11943950149122787,0.0,-3.49347201,False
2419,Kurrent,1,61.3648131,1,0.11892074556522639,0.0,-30.18390107,False
2420,PayCoin,1,11.9953424784,0,0.1163076058109996,0.0,-12.70659331,False
2421,Axe,6,5.260967896223001,1,0.11539184284803423,0.0,-38.49039126,False
2422,Cipher,9,76.283402,1,0.11422275209899851,0.0,498.36784873,False
2423,Unicly Genesis Collection,1,1.0,1,0.11308679148418,0.0,10.57998325,False
2424,Peseta Digital,1,144.6750344139706,0,0.1121480671940577,0.0,132.62850129,False
2425,SwiftCash,1,192.10247485186875,1,0.11175827098199763,0.0,-47.62395598,False
2426,ZCore,3,11.60993795289471,1,0.11172352515866421,0.0,-13.77370814,False
2427,SynLev,1,12.24702,1,0.11117491146589592,0.0,-28.8886659,False
2428,Innovative Bioresearch Coin,6,441489.9999997482,0,0.11044139243775308,0.0,-66.06008169,False
2429,Truegame,1,82.575464,0,0.10898784163662091,0.0,-49.08950751,False
2430,Multiplier,2,1.01244192799,1,0.10889479966357261,0.0,-74.79992643,False
2431,Agora,1,37.5670450752934,0,0.10851919722584402,0.0,-14.60766131,False
2432,4NEW,1,61.152763257,0,0.10806670503421793,0.0,128.72193002,False
2433,Aditus,4,234.110888,0,0.10772194130786936,0.0,-11.45531056,False
2434,EchoLink,4,500.0,0,0.10697334217415518,0.0,-72.85682248,False
2435,Litecoin Plus,1,2.752341391409,1,0.10534346732596302,0.0,-6.87000878,False
2436,Fire Lotto,3,27.481716734501,0,0.10517753838356185,0.0,-35.40187999,False
2437,Bolivarcoin,1,16.39339374879985,1,0.10483855287673265,0.0,16.31425064,False
2438,BERNcash,1,71.234300811892,0,0.10353534543376267,0.0,30.90518549,False
2439,BitcoiNote,1,13.188812,1,0.10230364993567102,0.0,16.39120893,False
2440,IQ.cash,6,11.96273751262094,1,0.10102246907234075,0.0,-37.8669006,False
2441,NFT Alley,2,0.51745666666667,0,0.10025120425309679,0.0,-4.63334597,False
2442,Ormeus Cash,1,190.39862726957386,0,0.10023335724625766,0.0,-0.00497105,False
2443,MoneroV ,2,2.7,0,0.1000439693702376,0.0,48.19249847,False
2444,Phantomx,2,48.495524500467,0,0.09865856627046626,0.0,114.72763166,False
2445,GMB,1,517.356899,0,0.09785285202319573,0.0,10.51872052,False
2446,CashHand,2,1.43195349768684,1,0.09745267996413727,0.0,-47.69235622,False
2447,NevaCoin,2,5.43163,0,0.09736662549097158,0.0,-25.79952976,False
2448,Renewable Electronic Energy Coin,1,353.7916116738818,1,0.09736473017840434,0.0,-53.70688514,False
2449,Blocktix,1,40.0,0,0.0968965271448,0.0,-12.76431202,False
2450,Grimm,3,60.5013,1,0.09663091134830983,0.0,-6.33821352,False
2451,Adzcoin,1,49.827042760948004,1,0.0965613480283272,0.0,-12.72987634,False
2452,Cash Tech,1,11.75579346930825,1,0.09650378031686223,0.0,3.84986016,False
2453,Rimbit,1,197.581050118245,0,0.09572458793032823,0.0,0.97775356,False
2454,InvestFeed,1,191.381257,0,0.09278224376967058,0.0,-12.70659331,False
2455,SiaCashCoin,4,22171.96434920152,0,0.09223494382869997,0.0,-7.70979444,False
2456,Bitcloud,1,38.05026925097583,1,0.09217347368353114,0.0,-45.45617271,False
2457,ATBCoin,2,42.038227378792,1,0.09171120018011007,0.0,-34.52994498,False
2458,Waletoken,2,19918.713666786705,0,0.0911476109192108,0.0,65.09383661,False
2459,Eroscoin,1,186.744,0,0.09047422532557191,0.0,-56.36493817,False
2460,Cubiex Power,3,0.168605,1,0.08907097062792359,0.0,-27.99239589,False
2461,SteepCoin,1,181.50525298,1,0.08793614336077578,0.0,-12.72987634,False
2462,Startcoin,2,45.079785,0,0.08736149221861664,0.0,-80.60663919,False
2463,SF Capital,2,99.9995,0,0.08726413775524212,0.0,-0.69543961,False
2464,FNB Protocol,1,2410.449912895501,0,0.08684044726082943,0.0,-32.84043636,False
2465,Twinci,3,0.2,1,0.08649216564817559,0.0,-29.05640803,False
2466,Micromines,2,17999.887605694355,0,0.08536227099855813,0.0,35.52257335,False
2467,Worldcore,2,178.103291,0,0.08389381987613413,0.0,-2.96978004,False
2468,Anoncoin,1,2.1103168620000003,0,0.08281536191660768,0.0,-38.55573281,False
2469,Hyperion,3,203.783085,1,0.10195568822419923,0.0,-68.75560923,False
2470,DecentBet,2,188.6329730217923,0,0.08070287354421493,0.0,-84.82825884,False
2471,More Coin,1,2.0,0,0.07945515225867386,0.0,-49.60457648,False
2472,LuckySevenToken,1,65.5902,0,0.07874419958053086,0.0,14.89881709,False
2473,Merebel,2,6.195344246828,1,0.07809158889519435,0.0,1702.31755555,False
2474,Deutsche eMark,3,53.653540894704,1,0.07798262672571386,0.0,-47.64504556,False
2475,MojoCoin,1,12.27685,0,0.07732296840302191,0.0,-43.27441962,False
2476,Bitradio,2,10.650752672372828,0,0.07729940609773851,0.0,-12.87945719,False
2477,Arionum,3,159.4293,0,0.07729183311150901,0.0,-19.38781445,False
2478,YENTEN,2,41.95206521113997,1,0.07723517908466083,0.0,10.54215663,False
2479,Coin2.1,1,78.24597451999999,0,0.07581763194064157,0.0,-12.72987634,False
2480,PAYCENT,1,85.310628407224,1,0.07515026276258711,0.0,-46.4257241,False
2481,KWHCoin,1,1807.4386806997563,0,0.07518910031759327,0.0,19.97726722,False
2482,Impleum,1,10.988915334410061,0,0.07453514130942185,0.0,-18.54788459,False
2483,JavaScript Token,1,7.991996,0,0.0735676824486801,0.0,728.73903583,False
2484,Bitzeny,1,75.6145,1,0.07326782451784751,0.0,-75.07551772,False
2485,ROAD,1,79.30057,0,0.07301054250399648,0.0,-30.30781982,False
2486,Rupee,3,44.15665,1,0.0727847681493632,0.0,-1.06747241,False
2487,BLOC.MONEY,1,18.6475634307,1,0.07227536544583157,0.0,-46.29530852,False
2488,WinCash,2,1.4997840666100002,0,0.07194523458326674,0.0,49.52744474,False
2489,Xuez,2,4.22153374967754,1,0.07163145589871983,0.0,-33.5811036,False
2490,GlobalToken,1,121.92685,1,0.07093263089290608,0.0,-47.62395598,False
2491,ANON,1,7.593802,1,0.06990223895435191,0.0,107.18475896,False
2492,PostCoin,1,15.868232697179002,0,0.06919094881260415,0.0,-1.82111089,False
2493,Dynamite,6,0.39621068,1,0.06880993083018902,0.0,-61.80416864,False
2494,InvestDigital,3,121.09138904893734,0,0.0684123385040161,0.0,-58.25627273,False
2495,CyberMusic,5,15500.0,0,0.0685737481561542,0.0,51.28083748,False
2496,Bintex Futures,1,0.100754,1,0.06854993681225423,0.0,-32.00447287,False
2497,ZeusNetwork,1,70000.0,0,0.06782756900130697,0.0,74.54024586,False
2498,Natmin Pure Escrow,1,161.58898451266802,0,0.06722070573092703,0.0,19.97726723,False
2499,Gravity,1,1385.8227558727538,1,0.06714070613782694,0.0,-12.72987635,False
2500,Privatix,2,1.12545530877577,0,0.06652215363494889,0.0,-14.13745898,False
2501,Photon,1,42783.01864866901,1,0.06602578641115764,0.0,-56.55778109,False
2502,BitBlocks Finance,2,5.43222190251162,0,0.06528498100023417,0.0,-35.4052852,False
2503,Biotron,1,65.965770897265,0,0.06391854110387689,0.0,-12.76431202,False
2504,Joint Ventures,2,22.248084726071777,0,0.06386060615800643,0.0,-0.18423022,False
2505,VoteCoin,1,130.973375,1,0.06345432592961824,0.0,-12.76431202,False
2506,Cryptrust,4,7092.7564847351705,0,0.06278060391617166,0.0,65.32004383,False
2507,Widercoin,1,63.269412,1,0.06174550489147418,0.0,-72.49542711,False
2508,EUNOMIA,3,16420.6886823784,0,0.06148026707676066,0.0,53.85099707,False
2509,Sociall,1,16.7140196643,1,0.06154215748378139,0.0,-63.86968781,False
2510,Civitas,1,8.37330512437218,0,0.0608508140455729,0.0,-27.27489695,False
2511,PureVidz,1,125.2797745061,0,0.06069587535512259,0.0,-12.72987634,False
2512,Cryptobuyer,2,57.28266379291041,0,0.06007600275965354,0.0,1.04850234,False
2513,Ratecoin,2,122.44916179158001,0,0.059363744166467315,0.0,-56.35329665,False
2514,EvenCoin,6,31.247621497664,1,0.059277683809406886,0.0,-44.69353357,False
2515,Energycoin,1,122.325445558916,0,0.059264554280006994,0.0,-41.81991756,False
2516,GuccioneCoin,1,20.285537,0,0.0589679425969392,0.0,-25.19703687,False
2517,Bitcoin Incognito,5,13.031736189742999,1,0.05892057251634858,0.0,-38.09227658,False
2518,EnterCoin,2,5.6968501,0,0.056843310312327734,0.0,-34.05240779,False
2519,ELTCOIN,2,90.0,0,0.05615973948344779,0.0,-27.95905312,False
2520,HyperAlloy,2,3.453286,1,0.056160518910481814,0.0,-15.72898975,False
2521,Kind Ads Token,1,42.246693,0,0.055008318846344675,0.0,-74.64042908,False
2522,BitRewards,1,342.7251138483099,0,0.054670052815071535,0.0,-22.54940318,False
2523,BitGuild PLAT,2,59.566902,0,0.05451299424346918,0.0,-17.03858937,False
2524,Ignition,1,1.486293876,1,0.05400626808782676,0.0,-25.19703687,False
2525,Yocoin,4,369.65925453760497,0,0.05372804698740235,0.0,-82.54442905,False
2526,Bionic,1,518.9317207193502,0,0.05353689941358079,0.0,-40.01136639,False
2527,Onix,1,107.07278082355,1,0.05187490306726338,0.0,-12.76431202,False
2528,ICOBID,1,107.048455121437,0,0.05186311768698793,0.0,-12.72987634,False
2529,Global Currency Reserve,1,107.02422163874947,0,0.051851376985422803,0.0,-12.72987634,False
2530,ShowHand,3,61912.434418,0,0.05151090648445817,0.0,20.06824481,False
2531,Digital Money Bits,1,106.173958,1,0.05143943901666458,0.0,-12.72987634,False
2532,Pyrk,5,15.78199375,1,0.051001178416213856,0.0,37.95587129,False
2533,ArbitrageCT,2,104.6557767999999,0,0.05070390658738798,0.0,-12.72987634,False
2534,Veles,2,1.28970281911131,0,0.050611928309361794,0.0,-28.0546406,False
2535,Digiwage,1,47.062307924567,0,0.05016191617036794,0.0,74.54024731,False
2536,BitSend,2,31.982321376082812,0,0.04958361394190243,0.0,-45.4497661,False
2537,BBSCoin,2,101578.61487757778,1,0.04921307506904353,0.0,-56.36493817,False
2538,FUZE Token,2,0.0007557156192899999,0,0.04890305634818925,0.0,43.90535218,False
2539,ETHplode,2,43.845416875637,0,0.04864817780505037,0.0,-34.04425679,False
2540,Theresa May Coin,1,100.017999999999,1,0.048456984259442476,0.0,-12.72987634,False
2541,Unify,2,18.18508475,1,0.048489028967063426,0.0,60.03791227,False
2542,YFIVE FINANCE,3,0.02257691137064,1,0.04830668108178942,0.0,-41.26594251,False
2543,MultiCoinCasino,1,4.80784,1,0.04830635773174122,0.0,-0.0003659,False
2544,DraftCoin,2,8.715912491816999,0,0.048061644435024045,0.0,-13.82399315,False
2545,Bitcoin Classic,1,0.6001474335,1,0.04797556671679969,0.0,-71.0966094,False
2546,Decentralized Asset Trading Platform,5,11820.62022225,0,0.047752689860341264,0.0,142.5616493,False
2547,StarterCoin,1,342.0071889305083,1,0.04759318848466777,0.0,-11.99172971,False
2548,Kush Finance,1,0.26227169059457,0,0.047501061431562935,0.0,86.56444467,False
2549,Streamit Coin,3,13.52941441204769,1,0.045883364479022075,0.0,-4.15063001,False
2550,FirstCoin,2,31.207527807376,0,0.045358515979607175,0.0,-43.64998689,False
2551,Yield Stake Finance,2,0.011111,1,0.045027879424136344,0.0,-27.17134814,False
2552,CPUchain,2,57.99710000484609,1,0.04495774059947884,0.0,-33.50847721,False
2553,Desire,1,10.269487802466,0,0.04477849666260615,0.0,-12.72987634,False
2554,CBDAO,3,1.06784,1,0.04442193793333696,0.0,-39.9658776,False
2555,Atheios,1,45.67300625,0,0.04425555689884284,0.0,-12.76431202,False
2556,Vortex Defi,1,2.5,1,0.04405083843385,0.0,-0.34681616,False
2557,Litecred,1,30.227750025600002,0,0.04393446001316624,0.0,161.81037097,False
2558,Dreamcoin,2,2.6829897369197404,0,0.04354537496863357,0.0,-29.55303271,False
2559,Bitcashpay (old),1,198.65503302519366,1,0.04275065386058696,0.0,-72.11267042,False
2560,FuzzBalls,1,4.829945,0,0.042120440712025524,0.0,-17.32304075,False
2561,Neutron,1,39.12169418899,1,0.04172590865197799,0.0,-19.98104386,False
2562,Rewardiqa,2,10.0,1,0.041649020305971694,0.0,-39.94039881,False
2563,GenesisX,1,12.143133215986229,1,0.04118196030496842,0.0,-38.91091344,False
2564,Pirl,1,84.5936372,1,0.04098414831579744,0.0,-12.76431202,False
2565,TravelNote,2,2.153333,0,0.04095737921833477,0.0,6.32722753,False
2566,Commercium,1,44.297171854904,1,0.04077630009297942,0.0,-55.18561218,False
2567,Tutti Frutti,1,77.89292754167668,1,0.04068570570939654,0.0,-44.06148945,False
2568,WeBlock,1,4.505536,1,0.04057535210335709,0.0,5.62171382,False
2569,ARAW,4,1993.5761875,0,0.03990962394842456,0.0,-22.88474759,False
2570,Paypex,2,149.99801829,0,0.0394556619340812,0.0,-10.80320535,False
2571,Thingschain,1,11445.0,0,0.03808878331188504,0.0,-12.74380566,False
2572,Ether Kingdoms Token,2,7.8342582197515,0,0.0379556207124465,0.0,-27.30359335,False
2573,EveriToken,1,22.61471596644,1,0.03774569269031173,0.0,-49.371678,False
2574,Centurion,1,77.663825857077,1,0.037626775051335756,0.0,-12.72987634,False
2575,Citadel,1,10.969268522954,0,0.037200940881726346,0.0,-49.09242787,False
2576,ProxyNode,2,189.78322019566005,1,0.0367786698946039,0.0,-65.10572481,False
2577,AmsterdamCoin,2,50.201886165386995,0,0.03648291319178516,0.0,30.90518549,False
2578,BTC Lite,1,18.6999999900309,0,0.03623930113280743,0.0,74.54024731,False
2579,BoatPilot Token,2,73.863346,0,0.035809185714856966,0.0,-12.70659331,False
2580,TajCoin,1,24.46718653340176,0,0.0355617810613108,0.0,-12.72987634,False
2581,Havy,4,8200.0,0,0.03445511753958058,0.0,17.64743852,False
2582,Bitcoin Token,3,13.79043311233822,1,0.03396297295356292,0.0,-80.66707608,False
2583,ZINC,1,5.58358822618437,0,0.03381693273239298,0.0,11.50568311,False
2584,Celeum,2,5.127335,0,0.03306090271546244,0.0,20.06824481,False
2585,SafeCapital,4,1.8528698799999999,1,0.03283538439529109,0.0,-39.21309117,False
2586,GravityCoin,1,6.734085294365,1,0.03262547392601632,0.0,190.78562661,False
2587,Narrative,1,82.428004,1,0.03262213858877803,0.0,-38.44874989,False
2588,ParkByte,1,4.76402633477,0,0.032334612255604085,0.0,-18.52615375,False
2589,MORPHOSE,1,0.077081,1,0.03219323864723742,0.0,-88.98133679,False
2590,CryptoEnergy,1,0.0277,1,0.03187505428511759,0.0,-44.9859531,False
2591,Zuflo Coin,1,64.94457342,0,0.03146451810646783,0.0,-12.72987634,False
2592,XPA,1,57.17775125186,0,0.0309581651983361,0.0,20.11920238,False
2593,SparksPay,2,10.61478020133269,1,0.03085606013741143,0.0,-25.19703687,False
2594,Halving Token,2,2.4254514564298497,1,0.030828467919656096,0.0,-16.53992951,False
